[train: 1, 1050 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.017 (0.016)  ,  ForwardTime: 1.125  ,  TotalTime: 1.158  ,  Loss/total: 2.14562  ,  Loss/giou: 0.30828  ,  Loss/l1: 0.04196  ,  Loss/location: 1.31929  ,  IoU: 0.71872
[train: 1, 1100 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.017 (0.016)  ,  ForwardTime: 1.127  ,  TotalTime: 1.159  ,  Loss/total: 2.07544  ,  Loss/giou: 0.30093  ,  Loss/l1: 0.04057  ,  Loss/location: 1.27071  ,  IoU: 0.72505
[train: 1, 1150 / 1875] FPS: 6.9 (6.6)  ,  DataTime: 0.017 (0.016)  ,  ForwardTime: 1.128  ,  TotalTime: 1.160  ,  Loss/total: 2.00965  ,  Loss/giou: 0.29402  ,  Loss/l1: 0.03928  ,  Loss/location: 1.22522  ,  IoU: 0.73100
[train: 1, 1200 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.129  ,  TotalTime: 1.161  ,  Loss/total: 1.94981  ,  Loss/giou: 0.28772  ,  Loss/l1: 0.03806  ,  Loss/location: 1.18405  ,  IoU: 0.73639
[train: 1, 1250 / 1875] FPS: 6.9 (6.6)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.131  ,  TotalTime: 1.163  ,  Loss/total: 1.89471  ,  Loss/giou: 0.28178  ,  Loss/l1: 0.03695  ,  Loss/location: 1.14640  ,  IoU: 0.74152
[train: 1, 1300 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.133  ,  TotalTime: 1.165  ,  Loss/total: 1.84380  ,  Loss/giou: 0.27627  ,  Loss/l1: 0.03594  ,  Loss/location: 1.11155  ,  IoU: 0.74629
[train: 1, 1350 / 1875] FPS: 6.9 (6.6)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.135  ,  TotalTime: 1.167  ,  Loss/total: 1.79573  ,  Loss/giou: 0.27116  ,  Loss/l1: 0.03501  ,  Loss/location: 1.07840  ,  IoU: 0.75071
[train: 1, 1400 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.129  ,  TotalTime: 1.162  ,  Loss/total: 1.75288  ,  Loss/giou: 0.26664  ,  Loss/l1: 0.03417  ,  Loss/location: 1.04876  ,  IoU: 0.75460
[train: 1, 1450 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.130  ,  TotalTime: 1.162  ,  Loss/total: 1.71069  ,  Loss/giou: 0.26204  ,  Loss/l1: 0.03333  ,  Loss/location: 1.01998  ,  IoU: 0.75857
[train: 1, 1500 / 1875] FPS: 6.9 (6.8)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.131  ,  TotalTime: 1.163  ,  Loss/total: 1.67045  ,  Loss/giou: 0.25752  ,  Loss/l1: 0.03253  ,  Loss/location: 0.99274  ,  IoU: 0.76250
[train: 1, 1550 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.131  ,  TotalTime: 1.164  ,  Loss/total: 1.63304  ,  Loss/giou: 0.25324  ,  Loss/l1: 0.03179  ,  Loss/location: 0.96763  ,  IoU: 0.76623
[train: 1, 1600 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.132  ,  TotalTime: 1.164  ,  Loss/total: 1.59888  ,  Loss/giou: 0.24941  ,  Loss/l1: 0.03110  ,  Loss/location: 0.94458  ,  IoU: 0.76953
[train: 1, 1650 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.133  ,  TotalTime: 1.165  ,  Loss/total: 1.56558  ,  Loss/giou: 0.24559  ,  Loss/l1: 0.03042  ,  Loss/location: 0.92230  ,  IoU: 0.77284
